Season,TeamID,ConfAbbrev,Total_Wins,Total_Games,Conf_Tourney_WinPct
2024,1373,maac,0,1,0.0
2024,1351,maac,0,1,0.0
2024,1275,mac,0,1,0.0
2024,1141,mac,0,1,0.0
2024,1405,mac,0,1,0.0
2024,1444,mac,0,1,0.0
2024,1271,meac,0,1,0.0
2024,1164,meac,0,1,0.0
2024,1354,meac,0,1,0.0
2024,1288,meac,0,1,0.0
2024,1434,mvc,0,1,0.0
2024,1229,mvc,0,1,0.0
2024,1356,mvc,0,1,0.0
2024,1293,mvc,0,1,0.0
2024,1363,mwc,0,1,0.0
2024,1461,mwc,0,1,0.0
2024,1102,mwc,0,1,0.0
2024,1305,mwc,0,1,0.0
2024,1129,mwc,0,1,0.0
2024,1424,mwc,0,1,0.0
2024,1384,nec,0,1,0.0
2024,1357,nec,0,1,0.0
2024,1254,nec,0,1,0.0
2024,1192,nec,0,1,0.0
2024,1183,ovc,0,1,0.0
2024,1475,ovc,0,1,0.0
2024,1404,ovc,0,1,0.0
2024,1143,pac_twelve,0,1,0.0
2024,1333,pac_twelve,0,1,0.0
2024,1449,pac_twelve,0,1,0.0
2024,1113,pac_twelve,0,1,0.0
2024,1119,patriot,0,1,0.0
2024,1259,patriot,0,1,0.0
2024,1110,patriot,0,1,0.0
2024,1248,patriot,0,1,0.0
2024,1435,sec,0,1,0.0
2024,1281,sec,0,1,0.0
2024,1261,sec,0,1,0.0
2024,1279,sec,0,1,0.0
2024,1104,sec,0,1,0.0
2024,1397,sec,0,1,0.0
2024,1246,sec,0,1,0.0
2024,1440,southern,0,1,0.0
2024,1154,southern,0,1,0.0
2024,1459,southern,0,1,0.0
2024,1422,southern,0,1,0.0
2024,1441,southern,0,1,0.0
2024,1368,southland,0,1,0.0
2024,1322,southland,0,1,0.0
2024,1394,southland,0,1,0.0
2024,1377,summit,0,1,0.0
2024,1282,summit,0,1,0.0
2024,1315,summit,0,1,0.0
2024,1295,summit,0,1,0.0
2024,1419,sun_belt,0,1,0.0
2024,1330,sun_belt,0,1,0.0
2024,1375,sun_belt,0,1,0.0
2024,1209,sun_belt,0,1,0.0
2024,1379,sun_belt,0,1,0.0
2024,1407,sun_belt,0,1,0.0
2024,1108,swac,0,1,0.0
2024,1106,swac,0,1,0.0
2024,1380,swac,0,1,0.0
2024,1238,swac,0,1,0.0
2024,1101,wac,0,1,0.0
2024,1430,wac,0,1,0.0
2024,1470,wac,0,1,0.0
2024,1334,wcc,0,1,0.0
2024,1258,wcc,0,1,0.0
2023,1244,a_sun,3,3,1.0
2023,1433,a_ten,3,3,1.0
2023,1272,aac,3,3,1.0
2023,1181,acc,3,3,1.0
2023,1436,aec,3,3,1.0
2023,1266,big_east,3,3,1.0
2023,1286,big_sky,3,3,1.0
2023,1421,big_south,3,3,1.0
2023,1345,big_ten,3,3,1.0
2023,1400,big_twelve,3,3,1.0
2023,1364,big_west,3,3,1.0
2023,1158,caa,3,3,1.0
2023,1194,cusa,3,3,1.0
2023,1297,horizon,3,3,1.0
2023,1343,ivy,2,2,1.0
2023,1233,maac,3,3,1.0
2023,1245,mac,3,3,1.0
2023,1224,meac,3,3,1.0
2023,1179,mvc,3,3,1.0
2023,1361,mwc,3,3,1.0
2023,1467,nec,3,3,1.0
2023,1369,ovc,4,4,1.0
2023,1112,pac_twelve,3,3,1.0
2023,1159,patriot,3,3,1.0
2023,1104,sec,3,3,1.0
2023,1202,southern,3,3,1.0
2023,1394,southland,2,2,1.0
2023,1331,summit,3,3,1.0
2023,1418,sun_belt,3,3,1.0
2023,1411,swac,3,3,1.0
2023,1213,wac,4,4,1.0
2023,1211,wcc,2,2,1.0
2023,1319,big_sky,3,4,0.75
2023,1144,big_south,3,4,0.75
2023,1326,big_ten,3,4,0.75
2023,1336,big_ten,3,4,0.75
2023,1265,maac,3,4,0.75
2023,1151,southern,3,4,0.75
2023,1402,sun_belt,3,4,0.75
2023,1375,sun_belt,3,4,0.75
2023,1251,a_sun,2,3,0.66666666666666663
2023,1247,a_ten,2,3,0.66666666666666663
2023,1386,a_ten,2,3,0.66666666666666663
2023,1173,a_ten,2,3,0.66666666666666663
2023,1222,aac,2,3,0.66666666666666663
2023,1438,acc,2,3,0.66666666666666663
2023,1262,aec,2,3,0.66666666666666663
2023,1462,big_east,2,3,0.66666666666666663
2023,1242,big_twelve,2,3,0.66666666666666663
2023,1168,big_west,2,3,0.66666666666666663
2023,1423,caa,2,3,0.66666666666666663
2023,1412,cusa,2,3,0.66666666666666663
2023,1156,horizon,2,3,0.66666666666666663
2023,1389,maac,2,3,0.66666666666666663
2023,1405,mac,2,3,0.66666666666666663
2023,1313,meac,2,3,0.66666666666666663
2023,1232,mvc,2,3,0.66666666666666663
2023,1133,mvc,2,3,0.66666666666666663
2023,1429,mwc,2,3,0.66666666666666663
2023,1192,nec,2,3,0.66666666666666663
2023,1113,pac_twelve,2,3,0.66666666666666663
2023,1417,pac_twelve,2,3,0.66666666666666663
2023,1110,patriot,2,3,0.66666666666666663
2023,1248,patriot,2,3,0.66666666666666663
2023,1435,sec,2,3,0.66666666666666663
2023,1401,sec,2,3,0.66666666666666663
2023,1270,southland,2,3,0.66666666666666663
2023,1309,southland,2,3,0.66666666666666663
2023,1295,summit,2,3,0.66666666666666663
2023,1212,swac,2,3,0.66666666666666663
2023,1381,wac,2,3,0.66666666666666663
2023,1140,wcc,2,3,0.66666666666666663
2023,1362,wcc,2,3,0.66666666666666663
2023,1468,a_sun,1,2,0.5
2023,1474,a_sun,1,2,0.5
2023,1184,a_sun,1,2,0.5
2023,1252,a_sun,1,2,0.5
2023,1350,a_ten,1,2,0.5
2023,1172,a_ten,1,2,0.5
2023,1206,a_ten,1,2,0.5
2023,1200,a_ten,1,2,0.5
2023,1387,a_ten,1,2,0.5
2023,1187,aac,1,2,0.5
2023,1416,aac,1,2,0.5
2023,1455,aac,1,2,0.5
2023,1153,aac,1,2,0.5
2023,1408,aac,1,2,0.5
2023,1130,acc,1,2,0.5
2023,1210,acc,1,2,0.5
2023,1439,acc,1,2,0.5
2023,1301,acc,1,2,0.5
2023,1314,acc,1,2,0.5
2023,1338,acc,1,2,0.5
2023,1448,acc,1,2,0.5
2023,1155,acc,1,2,0.5
2023,1274,acc,1,2,0.5
2023,1127,aec,1,2,0.5
2023,1306,aec,1,2,0.5
2023,1177,big_east,1,2,0.5
2023,1385,big_east,1,2,0.5
2023,1437,big_east,1,2,0.5
2023,1163,big_east,1,2,0.5
2023,1166,big_east,1,2,0.5
2023,1294,big_sky,1,2,0.5
2023,1285,big_sky,1,2,0.5
2023,1451,big_sky,1,2,0.5
2023,1149,big_south,1,2,0.5
2023,1347,big_south,1,2,0.5
2023,1367,big_south,1,2,0.5
2023,1278,big_ten,1,2,0.5
2023,1268,big_ten,1,2,0.5
2023,1353,big_ten,1,2,0.5
2023,1231,big_ten,1,2,0.5
2023,1329,big_twelve,1,2,0.5
2023,1452,big_twelve,1,2,0.5
2023,1235,big_twelve,1,2,0.5
2023,1395,big_twelve,1,2,0.5
2023,1142,big_west,1,2,0.5
2023,1167,big_west,1,2,0.5
2023,1414,big_west,1,2,0.5
2023,1415,big_west,1,2,0.5
2023,1284,caa,1,2,0.5
2023,1174,caa,1,2,0.5
2023,1180,caa,1,2,0.5
2023,1392,caa,1,2,0.5
2023,1456,caa,1,2,0.5
2023,1220,caa,1,2,0.5
2023,1406,caa,1,2,0.5
2023,1256,cusa,1,2,0.5
2023,1349,cusa,1,2,0.5
2023,1443,cusa,1,2,0.5
2023,1292,cusa,1,2,0.5
2023,1317,cusa,1,2,0.5
2023,1178,horizon,1,2,0.5
2023,1352,horizon,1,2,0.5
2023,1460,horizon,1,2,0.5
2023,1454,horizon,1,2,0.5
2023,1464,horizon,1,2,0.5
2023,1463,ivy,1,2,0.5
2023,1291,maac,1,2,0.5
2023,1310,maac,1,2,0.5
2023,1103,mac,1,2,0.5
2023,1325,mac,1,2,0.5
2023,1300,meac,1,2,0.5
2023,1271,meac,1,2,0.5
2023,1283,mvc,1,2,0.5
2023,1293,mvc,1,2,0.5
2023,1320,mvc,1,2,0.5
2023,1356,mvc,1,2,0.5
2023,1161,mwc,1,2,0.5
2023,1307,mwc,1,2,0.5
2023,1424,mwc,1,2,0.5
2023,1129,mwc,1,2,0.5
2023,1363,mwc,1,2,0.5
2023,1357,nec,1,2,0.5
2023,1384,nec,1,2,0.5
2023,1188,ovc,1,2,0.5
2023,1404,ovc,1,2,0.5
2023,1399,ovc,1,2,0.5
2023,1160,pac_twelve,1,2,0.5
2023,1390,pac_twelve,1,2,0.5
2023,1450,pac_twelve,1,2,0.5
2023,1332,pac_twelve,1,2,0.5
2023,1259,patriot,1,2,0.5
2023,1119,patriot,1,2,0.5
2023,1261,sec,1,2,0.5
2023,1279,sec,1,2,0.5
2023,1116,sec,1,2,0.5
2023,1280,sec,1,2,0.5
2023,1397,sec,1,2,0.5
2023,1281,sec,1,2,0.5
2023,1273,southern,1,2,0.5
2023,1441,southern,1,2,0.5
2023,1459,southern,1,2,0.5
2023,1322,southland,1,2,0.5
2023,1303,summit,1,2,0.5
2023,1315,summit,1,2,0.5
2023,1355,summit,1,2,0.5
2023,1472,summit,1,2,0.5
2023,1117,sun_belt,1,2,0.5
2023,1204,sun_belt,1,2,0.5
2023,1407,sun_belt,1,2,0.5
2023,1241,sun_belt,1,2,0.5
2023,1105,swac,1,2,0.5
2023,1238,swac,1,2,0.5
2023,1465,wac,1,2,0.5
2023,1469,wac,1,2,0.5
2023,1470,wac,1,2,0.5
2023,1358,wac,1,2,0.5
2023,1430,wac,1,2,0.5
2023,1334,wcc,1,2,0.5
2023,1339,wcc,1,2,0.5
2023,1388,wcc,1,2,0.5
2023,1316,a_sun,0,1,0.0
2023,1195,a_sun,0,1,0.0
2023,1466,a_sun,0,1,0.0
2023,1391,a_sun,0,1,0.0
2023,1348,a_ten,0,1,0.0
2023,1269,a_ten,0,1,0.0
2023,1260,a_ten,0,1,0.0
2023,1382,a_ten,0,1,0.0
2023,1182,a_ten,0,1,0.0
2023,1203,a_ten,0,1,0.0
2023,1378,aac,0,1,0.0
2023,1374,aac,0,1,0.0
2023,1409,aac,0,1,0.0
2023,1396,aac,0,1,0.0
2023,1257,acc,0,1,0.0
2023,1199,acc,0,1,0.0
2023,1323,acc,0,1,0.0
2023,1393,acc,0,1,0.0
2023,1420,aec,0,1,0.0
2023,1263,aec,0,1,0.0
2023,1136,aec,0,1,0.0
2023,1312,aec,0,1,0.0
2023,1371,big_east,0,1,0.0
2023,1139,big_east,0,1,0.0
2023,1207,big_east,0,1,0.0
2023,1344,big_east,0,1,0.0
2023,1340,big_sky,0,1,0.0
2023,1225,big_sky,0,1,0.0
2023,1186,big_sky,0,1,0.0
2023,1226,big_sky,0,1,0.0
2023,1170,big_sky,0,1,0.0
2023,1342,big_south,0,1,0.0
2023,1219,big_south,0,1,0.0
2023,1255,big_south,0,1,0.0
2023,1457,big_south,0,1,0.0
2023,1205,big_south,0,1,0.0
2023,1304,big_ten,0,1,0.0
2023,1458,big_ten,0,1,0.0
2023,1234,big_ten,0,1,0.0
2023,1228,big_ten,0,1,0.0
2023,1276,big_ten,0,1,0.0
2023,1277,big_ten,0,1,0.0
2023,1321,big_ten,0,1,0.0
2023,1328,big_twelve,0,1,0.0
2023,1403,big_twelve,0,1,0.0
2023,1124,big_twelve,0,1,0.0
2023,1243,big_twelve,0,1,0.0
2023,1253,big_west,0,1,0.0
2023,1169,big_west,0,1,0.0
2023,1218,big_west,0,1,0.0
2023,1413,big_west,0,1,0.0
2023,1214,caa,0,1,0.0
2023,1318,caa,0,1,0.0
2023,1299,caa,0,1,0.0
2023,1189,caa,0,1,0.0
2023,1198,cusa,0,1,0.0
2023,1427,cusa,0,1,0.0
2023,1431,cusa,0,1,0.0
2023,1150,cusa,0,1,0.0
2023,1236,horizon,0,1,0.0
2023,1237,horizon,0,1,0.0
2023,1453,horizon,0,1,0.0
2023,1324,horizon,0,1,0.0
2023,1335,ivy,0,1,0.0
2023,1165,ivy,0,1,0.0
2023,1264,maac,0,1,0.0
2023,1145,maac,0,1,0.0
2023,1193,maac,0,1,0.0
2023,1351,maac,0,1,0.0
2023,1346,maac,0,1,0.0
2023,1373,maac,0,1,0.0
2023,1138,mac,0,1,0.0
2023,1296,mac,0,1,0.0
2023,1123,mac,0,1,0.0
2023,1275,mac,0,1,0.0
2023,1354,meac,0,1,0.0
2023,1175,meac,0,1,0.0
2023,1288,meac,0,1,0.0
2023,1164,meac,0,1,0.0
2023,1191,mvc,0,1,0.0
2023,1227,mvc,0,1,0.0
2023,1434,mvc,0,1,0.0
2023,1229,mvc,0,1,0.0
2023,1125,mvc,0,1,0.0
2023,1201,mwc,0,1,0.0
2023,1461,mwc,0,1,0.0
2023,1102,mwc,0,1,0.0
2023,1305,mwc,0,1,0.0
2023,1383,nec,0,1,0.0
2023,1447,nec,0,1,0.0
2023,1148,nec,0,1,0.0
2023,1254,nec,0,1,0.0
2023,1475,ovc,0,1,0.0
2023,1473,ovc,0,1,0.0
2023,1398,ovc,0,1,0.0
2023,1287,ovc,0,1,0.0
2023,1333,pac_twelve,0,1,0.0
2023,1449,pac_twelve,0,1,0.0
2023,1428,pac_twelve,0,1,0.0
2023,1143,pac_twelve,0,1,0.0
2023,1425,pac_twelve,0,1,0.0
2023,1137,patriot,0,1,0.0
2023,1221,patriot,0,1,0.0
2023,1298,patriot,0,1,0.0
2023,1131,patriot,0,1,0.0
2023,1250,patriot,0,1,0.0
2023,1208,sec,0,1,0.0
2023,1376,sec,0,1,0.0
2023,1120,sec,0,1,0.0
2023,1196,sec,0,1,0.0
2023,1246,sec,0,1,0.0
2023,1440,southern,0,1,0.0
2023,1154,southern,0,1,0.0
2023,1359,southern,0,1,0.0
2023,1190,southern,0,1,0.0
2023,1422,southern,0,1,0.0
2023,1477,southland,0,1,0.0
2023,1223,southland,0,1,0.0
2023,1311,southland,0,1,0.0
2023,1368,southland,0,1,0.0
2023,1282,summit,0,1,0.0
2023,1176,summit,0,1,0.0
2023,1377,summit,0,1,0.0
2023,1442,summit,0,1,0.0
2023,1157,sun_belt,0,1,0.0
2023,1209,sun_belt,0,1,0.0
2023,1419,sun_belt,0,1,0.0
2023,1111,sun_belt,0,1,0.0
2023,1330,sun_belt,0,1,0.0
2023,1379,sun_belt,0,1,0.0
2023,1267,sun_belt,0,1,0.0
2023,1126,swac,0,1,0.0
2023,1108,swac,0,1,0.0
2023,1380,swac,0,1,0.0
2023,1341,swac,0,1,0.0
2023,1426,wac,0,1,0.0
2023,1101,wac,0,1,0.0
2023,1372,wac,0,1,0.0
2023,1410,wac,0,1,0.0
2023,1370,wac,0,1,0.0
2023,1337,wcc,0,1,0.0
2023,1360,wcc,0,1,0.0
2023,1258,wcc,0,1,0.0
2023,1365,wcc,0,1,0.0
2022,1468,a_sun,3,3,1.0
2022,1350,a_ten,4,4,1.0
2022,1222,aac,3,3,1.0
2022,1439,acc,4,4,1.0
2022,1436,aec,3,3,1.0
2022,1437,big_east,3,3,1.0
2022,1286,big_sky,3,3,1.0
2022,1255,big_south,3,3,1.0
2022,1234,big_ten,4,4,1.0
2022,1242,big_twelve,3,3,1.0
2022,1168,big_west,3,3,1.0
2022,1174,caa,3,3,1.0
2022,1412,cusa,3,3,1.0
2022,1460,horizon,3,3,1.0
2022,1463,ivy,2,2,1.0
2022,1389,maac,3,3,1.0
2022,1103,mac,3,3,1.0
2022,1313,meac,3,3,1.0
2022,1260,mvc,3,3,1.0
2022,1129,mwc,3,3,1.0
2022,1136,nec,3,3,1.0
2022,1293,ovc,2,2,1.0
2022,1112,pac_twelve,3,3,1.0
2022,1159,patriot,3,3,1.0
2022,1397,sec,3,3,1.0
2022,1151,southern,3,3,1.0
2022,1394,southland,3,3,1.0
2022,1355,summit,3,3,1.0
2022,1209,sun_belt,3,3,1.0
2022,1411,swac,3,3,1.0
2022,1308,wac,2,2,1.0
2022,1211,wcc,2,2,1.0
2022,1256,cusa,3,4,0.75
2022,1401,sec,3,4,0.75
2022,1418,sun_belt,3,4,0.75
2022,1101,wac,3,4,0.75
2022,1239,a_sun,2,3,0.66666666666666663
2022,1387,a_ten,2,3,0.66666666666666663
2022,1172,a_ten,2,3,0.66666666666666663
2022,1272,aac,2,3,0.66666666666666663
2022,1130,acc,2,3,0.66666666666666663
2022,1181,acc,2,3,0.66666666666666663
2022,1420,aec,2,3,0.66666666666666663
2022,1166,big_east,2,3,0.66666666666666663
2022,1340,big_sky,2,3,0.66666666666666663
2022,1294,big_sky,2,3,0.66666666666666663
2022,1457,big_south,2,3,0.66666666666666663
2022,1336,big_ten,2,3,0.66666666666666663
2022,1231,big_ten,2,3,0.66666666666666663
2022,1277,big_ten,2,3,0.66666666666666663
2022,1345,big_ten,2,3,0.66666666666666663
2022,1403,big_twelve,2,3,0.66666666666666663
2022,1253,big_west,2,3,0.66666666666666663
2022,1423,caa,2,3,0.66666666666666663
2022,1297,horizon,2,3,0.66666666666666663
2022,1346,maac,2,3,0.66666666666666663
2022,1351,maac,2,3,0.66666666666666663
2022,1284,maac,2,3,0.66666666666666663
2022,1245,mac,2,3,0.66666666666666663
2022,1164,meac,2,3,0.66666666666666663
2022,1179,mvc,2,3,0.66666666666666663
2022,1361,mwc,2,3,0.66666666666666663
2022,1447,nec,2,3,0.66666666666666663
2022,1287,ovc,2,3,0.66666666666666663
2022,1417,pac_twelve,2,3,0.66666666666666663
2022,1298,patriot,2,3,0.66666666666666663
2022,1435,sec,2,3,0.66666666666666663
2022,1202,southern,2,3,0.66666666666666663
2022,1295,summit,2,3,0.66666666666666663
2022,1108,swac,2,3,0.66666666666666663
2022,1146,a_sun,1,2,0.5
2022,1195,a_sun,1,2,0.5
2022,1244,a_sun,1,2,0.5
2022,1252,a_sun,1,2,0.5
