Season,TeamID,Strength_of_Schedule,Avg_Opponent_OffRtg,Avg_Opponent_DefRtg,total_games_after_100
2021,1442,107.71515549783983,107.38302009888658,108.04729089679307,5
2021,1315,107.63955943916831,107.32475197767586,107.95436690066074,5
2021,1453,107.29142592072944,103.329960846168,111.25289099529087,5
2021,1130,106.33476475893208,107.18079595794072,105.48873355992343,5
2021,1141,105.73970383851619,106.93824864032896,104.54115903670342,5
2021,1257,105.0459621116523,108.50562556418357,101.58629865912104,5
2021,1360,105.02006066892864,106.85218116076197,103.18794017709527,5
2021,1227,104.60893581168457,106.13617385178564,103.08169777158351,5
2021,1250,104.17236878236228,104.13243024834603,104.21230731637853,5
2021,1459,103.72096946799604,103.18873041473569,104.25320852125637,5
2021,1237,103.68257279856303,101.99283932404991,105.37230627307616,5
2021,1384,103.41195139855768,106.23815893943173,100.58574385768362,5
2021,1386,103.28886198597142,99.982688632270424,106.59503533967239,5
2021,1294,103.16578696199863,105.878595734825,100.45297818917226,5
2021,1182,102.88661650540955,102.04251057982107,103.73072243099804,5
2021,1247,102.84639698005594,103.60487821431769,102.08791574579423,5
2021,1440,102.73425361571272,101.19501332486357,104.27349390656187,5
2021,1392,102.64390995854974,102.75038684650063,102.53743307059888,5
2021,1318,101.96776581155433,100.72218016800291,103.21335145510574,5
2021,1396,101.81548542990382,95.242983684524589,108.38798717528303,5
2021,1455,101.73482468246786,99.320267221551532,104.14938214338419,5
2021,1168,101.44057461482376,100.00759421354901,102.87355501609854,5
2021,1312,101.30155865744682,104.72415602057458,97.878961294319055,5
2021,1203,100.85323102302918,100.56824478379752,101.13821726226084,5
2021,1436,100.74348950272896,101.6331955060672,99.85378349939073,5
2021,1248,100.6536232376379,97.850784740060647,103.45646173521517,5
2021,1298,100.17426251994198,100.10774449801417,100.24078054186981,5
2021,1230,100.13663157500844,101.83082538028674,98.442437769730134,5
2021,1305,100.00952189627185,104.80684172552104,95.212202067022659,5
2021,1206,99.771077532401449,95.356265244322117,104.18588982048078,5
2021,1172,99.623594948685451,104.89166960771107,94.355520289659822,5
2021,1149,98.889148100745047,97.480042736231624,100.29825346525847,5
2021,1204,98.729667919412009,100.89094061797805,96.568395220845957,5
2021,1157,98.294695175362023,94.135964865472573,102.45342548525144,5
2021,1284,98.091208641838961,98.476693445235156,97.7057238384428,5
2021,1198,97.674852032723734,101.08193710788824,94.267766957559232,5
2021,1313,96.246632454512948,93.906099193002589,98.587165716023293,5
2021,1175,95.767350343296926,99.504323188227289,92.030377498366562,5
2021,1265,94.224233580036781,94.239308858034789,94.209158302038759,5
2021,1300,92.1434144387454,95.682678414402162,88.604150463088615,5
2020,1377,108.04413802832865,110.83748912067226,105.25078693598506,5
2020,1201,105.36805531820282,105.64287915230102,105.09323148410461,5
2020,1370,105.19488885121493,106.73685992274702,103.65291777968287,5
2020,1282,104.8015657363848,100.26976755222479,109.33336392054483,5
2020,1127,104.79493637422584,107.64722984605423,101.94264290239742,5
2020,1305,103.36240405132125,102.74709302156268,103.97771508107984,5
2020,1164,99.184406406578432,98.241326989296383,100.12748582386047,5
2020,1288,98.800586285304675,99.513365860412293,98.087806710197057,5
2020,1197,97.901819169758681,97.412958993962349,98.390679345555043,5
2020,1292,97.294053120750192,96.739902098468477,97.8482041430319,5
2019,1331,110.61783799923663,111.02982545430781,110.20585054416543,5
2019,1255,110.0736353357559,111.18721816976203,108.96005250174974,5
2019,1315,109.90267921363507,109.14058274479088,110.66477568247926,5
2019,1176,108.14308179582039,108.97052067181012,107.31564291983068,5
2019,1156,107.64996833494133,108.54975436334209,106.75018230654059,5
2019,1421,107.25279138625191,111.88829889911496,102.61728387338891,5
2019,1195,104.37818679679326,101.90281107365746,106.85356251992904,5
2019,1367,104.08790820730322,107.95160241658373,100.22421399802269,5
2019,1306,104.08777166027539,103.51219344676035,104.66334987379048,5
2019,1457,103.69399804524873,109.69411809241456,97.693877998082911,5
2019,1239,103.20276011446258,104.78736982586906,101.61815040305608,5
2019,1391,102.47992814068432,100.78430451266891,104.17555176869972,5
2019,1197,101.15074048791965,101.78233810839318,100.51914286744612,5
2019,1271,97.632111577350628,94.464088140270434,100.80013501443084,5
2019,1150,97.2442959439413,93.891821514846868,100.59677037303571,5
2017,1442,111.75768910940806,112.16726851253517,111.34810970628094,5
2017,1183,110.52132885065926,109.33044079790827,111.71221690341021,5
2017,1188,109.86182054705765,109.28147805154086,110.44216304257441,5
2017,1122,108.46497076743636,108.47153851999371,108.45840301487897,5
2017,1366,106.35646672389207,106.50204335138643,106.21089009639772,5
2017,1262,104.23107623606768,103.23666528118248,105.22548719095289,5
2017,1184,103.12137055907542,103.73824038363098,102.50450073451989,5
2016,1188,109.15742115848646,109.64438827147572,108.67045404549717,5
2016,1369,109.13609367589315,110.69519073508303,107.57699661670328,5
2016,1399,108.7991541392003,108.1568185846706,109.44148969372998,5
2016,1183,108.45145193700054,110.01421807130117,106.88868580269992,5
2016,1125,108.44763333272321,109.05556786053569,107.83969880491075,5
2016,1303,106.71883193788624,107.13083971677177,106.30682415900071,5
2016,1262,104.67058195072755,102.35481480378104,106.98634909767408,5
2015,1464,106.38469853763927,106.08362390898102,106.68577316629754,5
2015,1454,104.23297494309868,102.51313547882772,105.95281440736963,5
2015,1236,104.10401031365487,102.98540011665406,105.22262051065566,5
2015,1127,99.427677985013617,102.80521146657092,96.0501445034563,5
2014,1240,111.26996497065701,115.13795659423438,107.40197334707969,5
2014,1241,109.11425582447774,110.46090634267821,107.76760530627728,5
2014,1297,106.5699026488484,105.63753234233727,107.50227295535952,5
2014,1126,105.29804685092947,106.56464238697109,104.03145131488786,5
2014,1420,104.68695165654022,108.9201453035117,100.4537580095687,5
2014,1263,104.41236520363127,105.61766259848393,103.2070678087786,5
2014,1127,103.75263400914673,106.59870589896973,100.90656211932372,5
2013,1240,108.42424877013036,111.95221734315786,104.89628019710287,5
2013,1423,106.42178577081313,107.13195420933405,105.71161733229225,5
2013,1330,104.44026132850858,102.81259076614501,106.06793189087217,5
2013,1127,101.04001506186522,101.39231838587062,100.6877117378598,5
2013,1263,100.45388190862377,101.78175424884535,99.1260095684022,5
2013,1216,100.42265699360584,98.243512391609215,102.60180159560244,5
2013,1115,99.620635947237773,98.507011572550368,100.73426032192516,5
2013,1290,99.048870894628678,100.17012267462532,97.927619114632066,5
2013,1312,95.928294550842267,92.141069286082484,99.715519815602065,5
2012,1391,105.47576142555667,107.66571251037787,103.28581034073542,5
2012,1192,105.15723581568652,106.6483675081257,103.66610412324734,5
2012,1319,105.14461522532493,103.74353522802032,106.5456952226295,5
2012,1136,103.91116370433849,104.28834317929021,103.53398422938679,5
2012,1167,103.41303614842482,99.6601752405512,107.16589705629845,5
2012,1384,103.12660330629151,102.9037815951539,103.3494250174291,5
2012,1144,103.03572123534609,102.29440792472367,103.77703454596852,5
2012,1291,102.80294234410158,99.966728465234624,105.63915622296852,5
2012,1419,101.61710907885092,104.502302819854,98.731915337847823,5
2011,1147,111.01529493749631,110.1632603010175,111.86732957397514,5
2011,1192,104.16321494134586,106.34575874683172,101.98067113586,5
2011,1357,104.10800534688687,101.74929581792784,106.46671487584589,5
2011,1284,103.9847248729337,104.96672862622569,103.00272111964175,5
2011,1136,103.97982539614864,106.86335633884063,101.09629445345662,5
2011,1306,102.96095410623487,99.296226103111167,106.62568210935856,5
2011,1167,102.82396329687481,108.59837578714712,97.0495508066025,5
2011,1420,102.58159847525295,103.04674642752407,102.11645052298181,5
2011,1410,99.699185043549591,102.79280159145659,96.6055684956426,5
2011,1240,99.177228434220225,100.80274828053335,97.5517085879071,5
2010,1170,107.8189201337162,110.56608033938573,105.07175992804669,5
2010,1147,103.91884614418291,103.62113162480274,104.21656066356309,5
2010,1195,103.34973294457657,104.84606153393948,101.85340435521367,5
2010,1107,103.24712636077473,101.92458879632218,104.56966392522727,5
2010,1255,101.00020896804001,100.8249576847689,101.17546025131111,5
2010,1263,99.832835895556286,98.166134383906453,101.49953740720611,5
2009,1188,109.38046445220698,112.27557824567263,106.48535065874132,5
2009,1377,108.77366175100738,105.33512395009566,112.21219955191908,5
2009,1167,106.35984226788977,109.95391847565098,102.7657660601286,5
2009,1442,105.77308545255509,108.48485338101852,103.06131752409165,5
2009,1170,105.46273310655525,107.88684595949235,103.03862025361813,5
2009,1240,105.34773752348693,105.23550196802117,105.45997307895266,5
2009,1319,104.91485210528383,104.85123617487716,104.97846803569051,5
2009,1136,103.05119647733741,100.65250235689169,105.44989059778308,5
2009,1342,102.37276902584799,102.81682727124873,101.92871078044726,5
2009,1410,100.86216845594166,94.460445976686472,107.26389093519681,5
2009,1152,100.6914554482736,98.006247971487539,103.37666292505966,5
2009,1436,100.56766006991162,98.70256848030516,102.43275165951806,5
2009,1263,99.226521906823649,98.528079962394983,99.924963851252357,5
2008,1369,110.80485924817917,111.32215239056539,110.28756610579298,5
2008,1157,110.39853888779211,110.83732114210805,109.9597566334762,5
2008,1183,107.95307654745579,105.26255921830955,110.64359387660201,5
2008,1399,107.87124921734198,109.4255564224389,106.31694201224509,5
2008,1198,106.86967772273223,108.5047163908946,105.23463905456991,5
2008,1240,106.4364122472703,103.374361553978,109.49846294056259,5
2008,1296,105.51488237313302,105.329821459521,105.69994328674503,5
2008,1355,104.92446284622251,106.00742607608366,103.84149961636133,5
2008,1167,104.72747453265529,108.28010869785496,101.17484036745564,5
2008,1295,104.16706645457739,102.52261804030243,105.81151486885234,5
2008,1383,101.50384581884612,101.3509633899827,101.65672824770954,5
2008,1367,101.41092401760356,102.20547806526668,100.61636996994045,5
2008,1316,99.767038147079219,98.895033449971692,100.63904284418678,5
2008,1244,99.364074379070047,96.820709954617755,101.90743880352233,5
2007,1347,108.47237267138307,112.45773170396501,104.48701363880113,5
2007,1451,108.36143616275156,111.06937495543087,105.65349737007226,5
2007,1149,107.49148199834012,114.23824988793189,100.74471410874833,5
2007,1170,107.07118681545475,107.49518204106936,106.64719158984016,5
2007,1255,104.75093373043319,102.16544783375961,107.33641962710676,5
2007,1454,104.41079268981153,107.18236206924045,101.63922331038256,5
2007,1353,104.07203435157714,102.83768801708771,105.30638068606657,5
2006,1451,110.98350476483196,110.79976716353693,111.16724236612703,5
2006,1147,110.37083681192743,111.75556221421067,108.98611140964425,5
2006,1442,109.14061326958195,111.684425848375,106.5968006907889,5
2006,1440,107.27915880300543,108.02057028245295,106.53774732355791,5
2006,1430,107.16869392038284,105.54581014585798,108.79157769490766,5
2006,1239,106.41003481320249,112.0037978370281,100.81627178937687,5
2006,1244,106.18592513468302,110.97519787244295,101.39665239692309,5
2006,1441,104.98124781139256,103.81939582041159,106.14309980237356,5
2006,1366,104.87628584331412,103.472515003989,106.28005668263924,5
2006,1131,102.9061399076583,101.87151926466471,103.94076055065192,5
2006,1119,100.12173458834502,103.72393739297485,96.5195317837152,5
2005,1391,105.85843671022546,107.33581329649145,104.3810601239595,5
2005,1144,104.69790215405096,106.58049018377133,102.81531412433061,5
2005,1226,103.08236741759052,102.86661032215292,103.29812451302807,5
2005,1430,98.2527308037974,92.766353178703341,103.7391084288915,5
2004,1183,109.39109364480228,110.49205348945388,108.29013380015068,5
2004,1369,109.39109364480228,110.49205348945388,108.29013380015068,5
2004,1340,106.14938062971819,106.67069781816562,105.62806344127074,5
2004,1442,105.84160237074039,106.51899697449279,105.16420776698794,5
2004,1144,105.72549695124863,107.71790718458162,103.7330867179156,5
2004,1286,105.63232489692102,105.2613099628782,106.00333983096384,5
2004,1460,102.93644239735359,100.31751541004712,105.55536938466003,5
2004,1366,102.73330146317043,100.25641641002481,105.21018651631607,5
2004,1456,102.09430691475214,102.06230528879435,102.12630854070991,5
2004,1128,96.721251550566734,95.297306024383914,98.14519707674954,5
2003,1398,108.31691705635494,110.42492468843538,106.20890942427448,5
2003,1194,107.29400995584783,108.73176071941464,105.85625919228106,5
2003,1286,105.85278462110175,107.02292477559567,104.68264446660783,5
2003,1382,105.77386263372269,105.5394606117169,106.00826465572848,5
2003,1236,105.77110816278214,103.82888315475167,107.71333317081265,5
2003,1453,105.22265894814086,100.03965512112526,110.40566277515644,5
2003,1205,104.82468305637481,104.19370662522198,105.45565948752765,5
2003,1340,104.54957088103097,106.25463564294705,102.8445061191149,5
2003,1144,104.46122793074433,105.70644236447575,103.21601349701291,5
2003,1375,104.00019096158641,101.67206757986811,106.32831434330471,5
2003,1145,103.41222075952521,99.552430971099056,107.27201054795138,5
2003,1306,102.46880850879654,102.99461044651864,101.94300657107445,5
2003,1219,102.17052948264586,107.51116147024354,96.829897495048172,5
2003,1127,101.70282655620392,99.504265629751742,103.90138748265608,5
2003,1202,101.30398787421379,99.0635103192296,103.544465429198,5
2003,1394,100.50578994553065,98.104875921596545,102.90670396946474,5
2003,1128,99.2379779672095,97.034214045564426,101.44174188885458,5
2024,1252,111.98956118322542,110.43045576515519,113.54866660129566,6
2024,1184,111.95900495424776,111.44719645928873,112.47081344920679,6
2024,1334,109.41816282780111,110.03810007237848,108.79822558322375,6
2024,1474,109.03876848477252,109.68561459760161,108.39192237194344,6
2024,1195,108.95550359839058,108.73717345938206,109.17383373739909,6
2024,1352,108.84974220088235,114.43470425245995,103.26478014930476,6
2024,1219,108.34918989082912,107.17803499019888,109.52034479145935,6
2024,1154,108.2178276137641,106.92203948805414,109.51361573947409,6
2024,1315,107.9496014369558,105.68822572179727,110.21097715211435,6
2024,1460,107.73802755612905,107.50647176909617,107.96958334316199,6
2024,1282,107.38735671019212,104.371746030463,110.40296738992124,6
2024,1459,107.22988586311516,105.54498934134463,108.91478238488567,6
2024,1441,107.07170530528606,105.78667579343985,108.35673481713225,6
2024,1457,106.67620358490494,107.6576177010639,105.69478946874597,6
2024,1434,106.62785255079181,107.95934437551297,105.29636072607065,6
2024,1293,106.06027563663535,107.84716167176404,104.27338960150665,6
2024,1356,106.02528449375298,104.85278130292069,107.19778768458528,6
2024,1149,105.5568833883605,106.64503911730948,104.46872765941153,6
2024,1422,105.55260511240301,104.59734756001654,106.50786266478947,6
2024,1440,105.5403404444974,107.61683884833228,103.46384204066256,6
2024,1369,104.88601960445101,108.52974787009339,101.24229133880861,6
2024,1473,104.88601960445101,108.52974787009339,101.24229133880861,6
2024,1119,104.37865949171722,103.01943674106688,105.73788224236759,6
2024,1229,104.09195443040022,101.21586337605174,106.9680454847487,6
2024,1223,103.97225859553298,106.92073619123636,101.02378099982957,6
2024,1312,103.08643646424646,102.79587860028106,103.37699432821186,6
2024,1259,101.58183193896112,103.03083247450223,100.13283140342,6
2024,1248,101.22256088118324,104.40553133001821,98.039590432348248,6
2024,1110,101.14263537855277,102.00214985049553,100.28312090661001,6
2024,1384,99.4954225042086,100.02840016459568,98.962444843821515,6
2024,1357,99.351542595213729,99.572208299883158,99.130876890544286,6
2024,1254,98.67965405021728,101.05130812679593,96.307999973638644,6
2023,1337,112.31067068746012,114.17833769196449,110.44300368295573,6
2023,1360,111.97482987734561,115.40652097958295,108.5431387751083,6
2023,1258,111.69722817873333,114.23798642609876,109.15646993136789,6
2023,1422,109.75907894295499,110.56629008559477,108.95186780031523,6
2023,1440,109.00164100857836,110.26454160151435,107.73874041564237,6
2023,1359,108.34126911846943,107.75960600362026,108.92293223331859,6
2023,1154,107.97402597110685,110.11621321551362,105.83183872670008,6
2023,1190,107.31708433293575,105.34085163147734,109.29331703439419,6
2023,1237,106.83250295230391,110.29553007935682,103.369475825251,6
2023,1221,106.78280100881743,108.0028032706275,105.56279874700738,6
2023,1239,106.77374742541717,105.3397617334772,108.20773311735715,6
2023,1263,106.54725727102245,104.95883942073007,108.13567512131485,6
2023,1191,106.35300520641333,106.49788136911499,106.20812904371168,6
2023,1176,106.30027896206894,107.52961356384978,105.0709443602881,6
2023,1420,106.26387080483505,105.1728741622037,107.35486744746639,6
2023,1122,106.21387559704993,105.41552110555654,107.01223008854333,6
2023,1219,106.16773609432197,104.24342250753219,108.09204968111173,6
2023,1165,105.77097273884237,106.54639588886984,104.99554958881492,6
2023,1136,105.7260502198791,105.87846522897183,105.57363521078639,6
2023,1125,105.67682431089821,105.89156235747002,105.4620862643264,6
2023,1298,105.66911301943976,105.17463887788075,106.16358716099876,6
2023,1342,105.53943397701194,107.40281040752714,103.67605754649676,6
2023,1255,105.3558363714392,106.8437706509485,103.86790209192991,6
2023,1114,105.31386415153816,104.4955041011209,106.13222420195538,6
2023,1442,105.27144222916475,106.27579321182537,104.26709124650411,6
2023,1146,105.15433007169776,104.25297689160681,106.05568325178872,6
2023,1457,105.09023065800865,104.73698231169287,105.44347900432446,6
2023,1183,105.08110983337663,106.0735609003553,104.08865876639797,6
2023,1377,104.99174181457533,104.27470114541498,105.70878248373566,6
2023,1229,104.83344828349128,103.70177122817746,105.96512533880508,6
2023,1335,104.81038247859992,106.57190550507639,103.04885945212342,6
2023,1227,103.80819393455982,103.40842722056748,104.20796064855219,6
2023,1137,103.70028761778049,103.30481855663344,104.09575667892757,6
2023,1434,103.58401731949728,101.22898068488198,105.93905395411258,6
2023,1240,103.26164253441267,104.15579743091421,102.36748763791117,6
2023,1250,102.70803129773277,102.57375676864324,102.84230582682233,6
2023,1131,102.43189930344072,99.681289546238048,105.18250906064338,6
2023,1471,101.62321204485109,102.64332513683527,100.60309895286692,6
2023,1299,101.38408987663132,98.612103006784849,104.15607674647782,6
2023,1101,100.62501087431599,104.06436418142404,97.18565756720794,6
2023,1383,100.61596852787089,101.7323955818563,99.499541473885458,6
2023,1148,98.946208921452254,100.82887310944122,97.063544733463317,6
2023,1254,98.9011566371275,102.32418542440183,95.478127849853209,6
2022,1303,111.89222074152319,114.25501322451645,109.52942825852995,6
2022,1315,110.88964502848462,109.86161779096931,111.91767226599994,6
2022,1176,110.43203529257187,111.19359922491255,109.67047136023119,6
2022,1282,110.32684528830198,113.4869713211414,107.16671925546261,6
2022,1441,109.81231564509069,111.21643128652221,108.40820000365916,6
2022,1184,106.81020049509907,106.59381850842647,107.02658248177168,6
2022,1190,106.76967285524834,106.26922298083018,107.27012272966651,6
2022,1466,106.38012748347444,107.38189008545416,105.37836488149475,6
2022,1391,105.22022831213633,105.44557584521039,104.99488077906229,6
2022,1316,105.199243367477,105.87020988560153,104.52827684935245,6
2022,1263,104.31378891829365,104.43784413278897,104.18973370379834,6
2022,1133,104.03456295589793,107.03723232661645,101.03189358517943,6
2022,1421,103.66233117706371,101.1762028055559,106.14845954857151,6
2022,1259,103.25590982585142,105.03183895915387,101.47998069254896,6
2022,1342,103.03916934324938,102.84975060469935,103.22858808179939,6
2022,1171,102.52900224518623,101.44981708884657,103.60818740152591,6
2022,1217,102.43838313296624,103.22889773468904,101.64786853124346,6
2022,1119,102.31113223613021,102.21900440681615,102.40326006544426,6
2022,1356,101.77606130253821,99.669065453402013,103.88305715167441,6
2022,1347,101.73882152801411,100.98623262392836,102.4914104320999,6
2022,1335,101.36943874326732,103.72003289904056,99.018844587494073,6
2022,1214,100.8199279719006,101.03694679563262,100.60290914816858,6
2022,1404,100.36796049291566,100.77511664521946,99.960804340611872,6
2022,1165,100.29761766289084,100.04826573934912,100.54696958643258,6
2021,1297,110.53529320397276,112.50148390028107,108.56910250766445,6
2021,1178,110.1535312782343,107.77632778133709,112.53073477513151,6
2021,1132,107.98971629098162,108.42566644065683,107.55376614130638,6
2021,1464,106.92641206494251,105.45299659682571,108.39982753305932,6
2021,1362,106.55194766888395,108.87811796861058,104.22577736915734,6
2021,1232,106.28006635505642,104.08845463117184,108.47167807894098,6
2021,1357,105.80298805771679,105.20618456555286,106.39979154988075,6
2021,1133,105.10076706613397,106.73675229912021,103.4647818331477,6
2021,1221,104.99808731739029,103.87540177063553,106.12077286414507,6
2021,1173,104.83009708383106,105.57509993307721,104.08509423458491,6
2021,1155,104.71811373617591,101.89230428592965,107.54392318642221,6
2021,1325,104.68080198424809,107.05372365742322,102.30788031107296,6
2021,1110,104.52024845330874,103.52129630239632,105.51920060422115,6
2021,1444,104.38284744157797,104.31458486139076,104.45111002176516,6
2021,1244,104.26660390846963,106.32017346290917,102.21303435403011,6
2021,1319,104.23732666204431,111.16953219970335,97.305121124385238,6
2021,1185,104.14344743694613,103.13133612694151,105.15555874695076,6
2021,1236,104.08164201002721,106.85143617875318,101.3118478413012,6
