Season,TeamID,ConfAbbrev,Total_Wins,Total_Games,Conf_Tourney_WinPct
2024,3266,big_east,1,2,0.5
2024,3166,big_east,1,2,0.5
2024,3451,big_sky,1,2,0.5
2024,3170,big_sky,1,2,0.5
2024,3286,big_sky,1,2,0.5
2024,3285,big_sky,1,2,0.5
2024,3421,big_south,1,2,0.5
2024,3219,big_south,1,2,0.5
2024,3367,big_south,1,2,0.5
2024,3336,big_ten,1,2,0.5
2024,3403,big_twelve,1,2,0.5
2024,3153,big_twelve,1,2,0.5
2024,3124,big_twelve,1,2,0.5
2024,3452,big_twelve,1,2,0.5
2024,3395,big_twelve,1,2,0.5
2024,3242,big_twelve,1,2,0.5
2024,3328,big_twelve,1,2,0.5
2024,3243,big_twelve,1,2,0.5
2024,3318,caa,1,2,0.5
2024,3144,caa,1,2,0.5
2024,3299,caa,1,2,0.5
2024,3162,ivy,1,2,0.5
2024,3351,maac,1,2,0.5
2024,3346,maac,1,2,0.5
2024,3291,maac,1,2,0.5
2024,3145,maac,1,2,0.5
2024,3373,maac,1,2,0.5
2024,3405,mac,1,2,0.5
2024,3123,mac,1,2,0.5
2024,3300,meac,1,2,0.5
2024,3164,meac,1,2,0.5
2024,3227,mvc,1,2,0.5
2024,3232,mvc,1,2,0.5
2024,3293,mvc,1,2,0.5
2024,3229,mvc,1,2,0.5
2024,3320,mvc,1,2,0.5
2024,3125,mvc,1,2,0.5
2024,3201,mwc,1,2,0.5
2024,3161,mwc,1,2,0.5
2024,3467,nec,1,2,0.5
2024,3192,nec,1,2,0.5
2024,3183,ovc,1,2,0.5
2024,3160,pac_twelve,1,2,0.5
2024,3143,pac_twelve,1,2,0.5
2024,3428,pac_twelve,1,2,0.5
2024,3112,pac_twelve,1,2,0.5
2024,3333,pac_twelve,1,2,0.5
2024,3417,pac_twelve,1,2,0.5
2024,3298,patriot,1,2,0.5
2024,3137,patriot,1,2,0.5
2024,3159,patriot,1,2,0.5
2024,3259,patriot,1,2,0.5
2024,3120,sec,1,2,0.5
2024,3196,sec,1,2,0.5
2024,3401,sec,1,2,0.5
2024,3279,sec,1,2,0.5
2024,3273,southern,1,2,0.5
2024,3459,southern,1,2,0.5
2024,3311,southland,1,2,0.5
2024,3368,southland,1,2,0.5
2024,3249,southland,1,2,0.5
2024,3303,summit,1,2,0.5
2024,3331,summit,1,2,0.5
2024,3377,summit,1,2,0.5
2024,3379,sun_belt,1,2,0.5
2024,3111,sun_belt,1,2,0.5
2024,3419,sun_belt,1,2,0.5
2024,3330,sun_belt,1,2,0.5
2024,3212,swac,1,2,0.5
2024,3115,swac,1,2,0.5
2024,3470,wac,1,2,0.5
2024,3258,wcc,1,2,0.5
2024,3211,wcc,1,2,0.5
2024,3244,a_sun,0,1,0.0
2024,3468,a_sun,0,1,0.0
2024,3391,a_sun,0,1,0.0
2024,3466,a_sun,0,1,0.0
2024,3252,a_sun,0,1,0.0
2024,3269,a_ten,0,1,0.0
2024,3200,a_ten,0,1,0.0
2024,3173,a_ten,0,1,0.0
2024,3203,a_ten,0,1,0.0
2024,3206,a_ten,0,1,0.0
2024,3386,a_ten,0,1,0.0
2024,3433,a_ten,0,1,0.0
2024,3374,aac,0,1,0.0
2024,3194,aac,0,1,0.0
2024,3272,aac,0,1,0.0
2024,3412,aac,0,1,0.0
2024,3150,aac,0,1,0.0
2024,3409,aac,0,1,0.0
2024,3317,aac,0,1,0.0
2024,3210,acc,0,1,0.0
2024,3448,acc,0,1,0.0
2024,3130,acc,0,1,0.0
2024,3314,acc,0,1,0.0
2024,3393,acc,0,1,0.0
2024,3312,aec,0,1,0.0
2024,3136,aec,0,1,0.0
2024,3262,aec,0,1,0.0
2024,3420,aec,0,1,0.0
2024,3462,big_east,0,1,0.0
2024,3139,big_east,0,1,0.0
2024,3177,big_east,0,1,0.0
2024,3385,big_east,0,1,0.0
2024,3437,big_east,0,1,0.0
2024,3226,big_sky,0,1,0.0
2024,3340,big_sky,0,1,0.0
2024,3225,big_sky,0,1,0.0
2024,3294,big_sky,0,1,0.0
2024,3205,big_south,0,1,0.0
2024,3149,big_south,0,1,0.0
2024,3457,big_south,0,1,0.0
2024,3255,big_south,0,1,0.0
2024,3228,big_ten,0,1,0.0
2024,3278,big_ten,0,1,0.0
2024,3345,big_ten,0,1,0.0
2024,3458,big_ten,0,1,0.0
2024,3326,big_ten,0,1,0.0
2024,3231,big_ten,0,1,0.0
2024,3277,big_ten,0,1,0.0
2024,3416,big_twelve,0,1,0.0
2024,3222,big_twelve,0,1,0.0
2024,3140,big_twelve,0,1,0.0
2024,3329,big_twelve,0,1,0.0
2024,3364,big_west,0,1,0.0
2024,3168,big_west,0,1,0.0
2024,3415,big_west,0,1,0.0
2024,3142,big_west,0,1,0.0
2024,3218,big_west,0,1,0.0
2024,3214,caa,0,1,0.0
2024,3423,caa,0,1,0.0
2024,3189,caa,0,1,0.0
2024,3174,caa,0,1,0.0
2024,3456,caa,0,1,0.0
2024,3284,caa,0,1,0.0
2024,3158,caa,0,1,0.0
2024,3217,ivy,0,1,0.0
2024,3335,ivy,0,1,0.0
2024,3265,maac,0,1,0.0
2024,3389,maac,0,1,0.0
2024,3233,maac,0,1,0.0
2024,3264,maac,0,1,0.0
2024,3325,mac,0,1,0.0
2024,3132,mac,0,1,0.0
2024,3296,mac,0,1,0.0
2024,3444,mac,0,1,0.0
2024,3288,meac,0,1,0.0
2024,3354,meac,0,1,0.0
2024,3271,meac,0,1,0.0
2024,3175,meac,0,1,0.0
2024,3434,mvc,0,1,0.0
2024,3191,mvc,0,1,0.0
2024,3356,mvc,0,1,0.0
2024,3133,mvc,0,1,0.0
2024,3429,mwc,0,1,0.0
2024,3102,mwc,0,1,0.0
2024,3363,mwc,0,1,0.0
2024,3461,mwc,0,1,0.0
2024,3305,mwc,0,1,0.0
2024,3307,mwc,0,1,0.0
2024,3254,nec,0,1,0.0
2024,3384,nec,0,1,0.0
2024,3148,nec,0,1,0.0
2024,3476,nec,0,1,0.0
2024,3398,ovc,0,1,0.0
2024,3399,ovc,0,1,0.0
2024,3114,ovc,0,1,0.0
2024,3449,pac_twelve,0,1,0.0
2024,3450,pac_twelve,0,1,0.0
2024,3332,pac_twelve,0,1,0.0
2024,3113,pac_twelve,0,1,0.0
2024,3110,patriot,0,1,0.0
2024,3248,patriot,0,1,0.0
2024,3119,patriot,0,1,0.0
2024,3250,patriot,0,1,0.0
2024,3116,sec,0,1,0.0
2024,3435,sec,0,1,0.0
2024,3246,sec,0,1,0.0
2024,3280,sec,0,1,0.0
2024,3104,sec,0,1,0.0
2024,3441,southern,0,1,0.0
2024,3190,southern,0,1,0.0
2024,3202,southern,0,1,0.0
2024,3359,southern,0,1,0.0
2024,3309,southland,0,1,0.0
2024,3322,southland,0,1,0.0
2024,3230,southland,0,1,0.0
2024,3282,summit,0,1,0.0
2024,3176,summit,0,1,0.0
2024,3315,summit,0,1,0.0
2024,3472,summit,0,1,0.0
2024,3209,sun_belt,0,1,0.0
2024,3157,sun_belt,0,1,0.0
2024,3117,sun_belt,0,1,0.0
2024,3204,sun_belt,0,1,0.0
2024,3407,sun_belt,0,1,0.0
2024,3197,swac,0,1,0.0
2024,3341,swac,0,1,0.0
2024,3380,swac,0,1,0.0
2024,3105,swac,0,1,0.0
2024,3381,wac,0,1,0.0
2024,3101,wac,0,1,0.0
2024,3469,wac,0,1,0.0
2024,3213,wac,0,1,0.0
2024,3388,wcc,0,1,0.0
2024,3360,wcc,0,1,0.0
2024,3362,wcc,0,1,0.0
2024,3365,wcc,0,1,0.0
2023,3195,a_sun,3,3,1.0
2023,3387,a_ten,3,3,1.0
2023,3187,aac,3,3,1.0
2023,3439,acc,3,3,1.0
2023,3436,aec,3,3,1.0
2023,3163,big_east,3,3,1.0
2023,3170,big_sky,3,3,1.0
2023,3205,big_south,3,3,1.0
2023,3234,big_ten,3,3,1.0
2023,3235,big_twelve,3,3,1.0
2023,3218,big_west,3,3,1.0
2023,3284,caa,4,4,1.0
2023,3292,cusa,3,3,1.0
2023,3156,horizon,3,3,1.0
2023,3343,ivy,2,2,1.0
2023,3233,maac,3,3,1.0
2023,3405,mac,3,3,1.0
2023,3313,meac,3,3,1.0
2023,3179,mvc,3,3,1.0
2023,3424,mwc,3,3,1.0
2023,3357,nec,3,3,1.0
2023,3399,ovc,3,3,1.0
2023,3450,pac_twelve,4,4,1.0
2023,3221,patriot,3,3,1.0
2023,3376,sec,3,3,1.0
2023,3151,southern,3,3,1.0
2023,3368,southland,2,2,1.0
2023,3355,summit,3,3,1.0
2023,3241,sun_belt,3,3,1.0
2023,3380,swac,3,3,1.0
2023,3381,wac,3,3,1.0
2023,3339,wcc,2,2,1.0
2023,3264,maac,3,4,0.75
2023,3417,pac_twelve,3,4,0.75
2023,3251,a_sun,2,3,0.66666666666666663
2023,3350,a_ten,2,3,0.66666666666666663
2023,3269,a_ten,2,3,0.66666666666666663
2023,3455,aac,2,3,0.66666666666666663
2023,3222,aac,2,3,0.66666666666666663
2023,3448,acc,2,3,0.66666666666666663
2023,3257,acc,2,3,0.66666666666666663
2023,3107,aec,2,3,0.66666666666666663
2023,3437,big_east,2,3,0.66666666666666663
2023,3340,big_sky,2,3,0.66666666666666663
2023,3319,big_sky,2,3,0.66666666666666663
2023,3219,big_south,2,3,0.66666666666666663
2023,3326,big_ten,2,3,0.66666666666666663
2023,3400,big_twelve,2,3,0.66666666666666663
2023,3167,big_west,2,3,0.66666666666666663
2023,3364,big_west,2,3,0.66666666666666663
2023,3220,caa,2,3,0.66666666666666663
2023,3406,caa,2,3,0.66666666666666663
2023,3427,cusa,2,3,0.66666666666666663
2023,3443,cusa,2,3,0.66666666666666663
2023,3236,horizon,2,3,0.66666666666666663
2023,3453,horizon,2,3,0.66666666666666663
2023,3132,mac,2,3,0.66666666666666663
2023,3224,meac,2,3,0.66666666666666663
2023,3125,mvc,2,3,0.66666666666666663
2023,3461,mwc,2,3,0.66666666666666663
2023,3192,nec,2,3,0.66666666666666663
2023,3131,patriot,2,3,0.66666666666666663
2023,3401,sec,2,3,0.66666666666666663
2023,3246,sec,2,3,0.66666666666666663
2023,3397,sec,2,3,0.66666666666666663
2023,3459,southern,2,3,0.66666666666666663
2023,3477,southland,2,3,0.66666666666666663
2023,3249,southland,2,3,0.66666666666666663
2023,3282,summit,2,3,0.66666666666666663
2023,3303,summit,2,3,0.66666666666666663
2023,3117,sun_belt,2,3,0.66666666666666663
2023,3330,sun_belt,2,3,0.66666666666666663
2023,3402,sun_belt,2,3,0.66666666666666663
2023,3115,swac,2,3,0.66666666666666663
2023,3465,wac,2,3,0.66666666666666663
2023,3140,wcc,2,3,0.66666666666666663
2023,3334,wcc,2,3,0.66666666666666663
2023,3391,a_sun,1,2,0.5
2023,3244,a_sun,1,2,0.5
2023,3122,a_sun,1,2,0.5
2023,3252,a_sun,1,2,0.5
2023,3182,a_ten,1,2,0.5
2023,3173,a_ten,1,2,0.5
2023,3172,a_ten,1,2,0.5
2023,3206,a_ten,1,2,0.5
2023,3203,a_ten,1,2,0.5
2023,3386,a_ten,1,2,0.5
2023,3348,a_ten,1,2,0.5
2023,3408,aac,1,2,0.5
2023,3416,aac,1,2,0.5
2023,3272,aac,1,2,0.5
2023,3130,acc,1,2,0.5
2023,3155,acc,1,2,0.5
2023,3314,acc,1,2,0.5
2023,3301,acc,1,2,0.5
2023,3274,acc,1,2,0.5
2023,3323,acc,1,2,0.5
2023,3181,acc,1,2,0.5
2023,3263,aec,1,2,0.5
2023,3420,aec,1,2,0.5
2023,3207,big_east,1,2,0.5
2023,3371,big_east,1,2,0.5
2023,3177,big_east,1,2,0.5
2023,3266,big_east,1,2,0.5
2023,3166,big_east,1,2,0.5
2023,3294,big_sky,1,2,0.5
2023,3186,big_sky,1,2,0.5
2023,3421,big_south,1,2,0.5
2023,3367,big_south,1,2,0.5
2023,3347,big_south,1,2,0.5
2023,3144,big_south,1,2,0.5
2023,3353,big_ten,1,2,0.5
2023,3336,big_ten,1,2,0.5
2023,3277,big_ten,1,2,0.5
2023,3345,big_ten,1,2,0.5
2023,3228,big_ten,1,2,0.5
2023,3276,big_ten,1,2,0.5
2023,3268,big_ten,1,2,0.5
2023,3231,big_ten,1,2,0.5
2023,3395,big_twelve,1,2,0.5
2023,3243,big_twelve,1,2,0.5
2023,3328,big_twelve,1,2,0.5
2023,3329,big_twelve,1,2,0.5
2023,3415,big_west,1,2,0.5
2023,3253,big_west,1,2,0.5
2023,3392,caa,1,2,0.5
2023,3214,caa,1,2,0.5
2023,3318,caa,1,2,0.5
2023,3456,caa,1,2,0.5
2023,3150,cusa,1,2,0.5
2023,3412,cusa,1,2,0.5
2023,3431,cusa,1,2,0.5
2023,3454,horizon,1,2,0.5
2023,3460,horizon,1,2,0.5
2023,3297,horizon,1,2,0.5
2023,3217,ivy,1,2,0.5
2023,3291,maac,1,2,0.5
2023,3351,maac,1,2,0.5
2023,3373,maac,1,2,0.5
2023,3310,maac,1,2,0.5
2023,3123,mac,1,2,0.5
2023,3245,mac,1,2,0.5
2023,3271,meac,1,2,0.5
2023,3300,meac,1,2,0.5
2023,3356,mvc,1,2,0.5
2023,3283,mvc,1,2,0.5
2023,3293,mvc,1,2,0.5
2023,3227,mvc,1,2,0.5
2023,3320,mvc,1,2,0.5
2023,3229,mvc,1,2,0.5
2023,3129,mwc,1,2,0.5
2023,3305,mwc,1,2,0.5
2023,3363,mwc,1,2,0.5
2023,3361,mwc,1,2,0.5
2023,3161,mwc,1,2,0.5
2023,3383,nec,1,2,0.5
2023,3467,nec,1,2,0.5
2023,3287,ovc,1,2,0.5
2023,3188,ovc,1,2,0.5
2023,3369,ovc,1,2,0.5
2023,3114,ovc,1,2,0.5
2023,3333,pac_twelve,1,2,0.5
2023,3332,pac_twelve,1,2,0.5
2023,3390,pac_twelve,1,2,0.5
2023,3160,pac_twelve,1,2,0.5
2023,3259,patriot,1,2,0.5
2023,3110,patriot,1,2,0.5
2023,3119,patriot,1,2,0.5
2023,3250,patriot,1,2,0.5
2023,3208,sec,1,2,0.5
2023,3116,sec,1,2,0.5
2023,3279,sec,1,2,0.5
2023,3261,sec,1,2,0.5
2023,3190,southern,1,2,0.5
2023,3422,southern,1,2,0.5
2023,3270,southland,1,2,0.5
2023,3472,summit,1,2,0.5
2023,3331,summit,1,2,0.5
2023,3209,sun_belt,1,2,0.5
2023,3267,sun_belt,1,2,0.5
2023,3111,sun_belt,1,2,0.5
2023,3379,sun_belt,1,2,0.5
2023,3106,swac,1,2,0.5
2023,3238,swac,1,2,0.5
2023,3370,wac,1,2,0.5
2023,3358,wac,1,2,0.5
2023,3308,wac,1,2,0.5
2023,3469,wac,1,2,0.5
2023,3213,wac,1,2,0.5
2023,3372,wac,1,2,0.5
2023,3337,wcc,1,2,0.5
2023,3388,wcc,1,2,0.5
2023,3211,wcc,1,2,0.5
2023,3240,a_sun,0,1,0.0
2023,3239,a_sun,0,1,0.0
2023,3184,a_sun,0,1,0.0
2023,3466,a_sun,0,1,0.0
2023,3382,a_ten,0,1,0.0
2023,3433,a_ten,0,1,0.0
2023,3260,a_ten,0,1,0.0
2023,3247,a_ten,0,1,0.0
2023,3200,a_ten,0,1,0.0
2023,3153,aac,0,1,0.0
2023,3409,aac,0,1,0.0
2023,3396,aac,0,1,0.0
2023,3374,aac,0,1,0.0
2023,3378,aac,0,1,0.0
2023,3210,acc,0,1,0.0
2023,3338,acc,0,1,0.0
2023,3438,acc,0,1,0.0
2023,3393,acc,0,1,0.0
2023,3199,acc,0,1,0.0
2023,3262,aec,0,1,0.0
2023,3127,aec,0,1,0.0
2023,3312,aec,0,1,0.0
2023,3136,aec,0,1,0.0
2023,3344,big_east,0,1,0.0
2023,3139,big_east,0,1,0.0
2023,3462,big_east,0,1,0.0
2023,3385,big_east,0,1,0.0
2023,3451,big_sky,0,1,0.0
2023,3226,big_sky,0,1,0.0
2023,3286,big_sky,0,1,0.0
2023,3225,big_sky,0,1,0.0
2023,3285,big_sky,0,1,0.0
2023,3149,big_south,0,1,0.0
2023,3457,big_south,0,1,0.0
2023,3255,big_south,0,1,0.0
2023,3342,big_south,0,1,0.0
2023,3278,big_ten,0,1,0.0
2023,3321,big_ten,0,1,0.0
2023,3304,big_ten,0,1,0.0
2023,3458,big_ten,0,1,0.0
2023,3403,big_twelve,0,1,0.0
2023,3242,big_twelve,0,1,0.0
2023,3124,big_twelve,0,1,0.0
2023,3452,big_twelve,0,1,0.0
2023,3169,big_west,0,1,0.0
2023,3142,big_west,0,1,0.0
2023,3414,big_west,0,1,0.0
2023,3168,big_west,0,1,0.0
2023,3413,big_west,0,1,0.0
2023,3423,caa,0,1,0.0
2023,3174,caa,0,1,0.0
2023,3299,caa,0,1,0.0
2023,3158,caa,0,1,0.0
2023,3189,caa,0,1,0.0
2023,3180,caa,0,1,0.0
2023,3198,cusa,0,1,0.0
2023,3317,cusa,0,1,0.0
2023,3194,cusa,0,1,0.0
2023,3349,cusa,0,1,0.0
2023,3256,cusa,0,1,0.0
2023,3178,horizon,0,1,0.0
2023,3352,horizon,0,1,0.0
2023,3324,horizon,0,1,0.0
2023,3237,horizon,0,1,0.0
2023,3464,horizon,0,1,0.0
2023,3162,ivy,0,1,0.0
2023,3335,ivy,0,1,0.0
2023,3389,maac,0,1,0.0
2023,3145,maac,0,1,0.0
2023,3265,maac,0,1,0.0
2023,3346,maac,0,1,0.0
2023,3193,maac,0,1,0.0
2023,3103,mac,0,1,0.0
2023,3185,mac,0,1,0.0
2023,3296,mac,0,1,0.0
2023,3138,mac,0,1,0.0
2023,3288,meac,0,1,0.0
2023,3354,meac,0,1,0.0
2023,3175,meac,0,1,0.0
2023,3164,meac,0,1,0.0
2023,3434,mvc,0,1,0.0
2023,3133,mvc,0,1,0.0
2023,3191,mvc,0,1,0.0
2023,3232,mvc,0,1,0.0
2023,3429,mwc,0,1,0.0
2023,3201,mwc,0,1,0.0
2023,3102,mwc,0,1,0.0
2023,3307,mwc,0,1,0.0
2023,3148,nec,0,1,0.0
2023,3254,nec,0,1,0.0
2023,3447,nec,0,1,0.0
2023,3384,nec,0,1,0.0
2023,3398,ovc,0,1,0.0
2023,3404,ovc,0,1,0.0
2023,3183,ovc,0,1,0.0
2023,3449,pac_twelve,0,1,0.0
2023,3425,pac_twelve,0,1,0.0
2023,3113,pac_twelve,0,1,0.0
2023,3143,pac_twelve,0,1,0.0
2023,3112,pac_twelve,0,1,0.0
2023,3428,pac_twelve,0,1,0.0
2023,3298,patriot,0,1,0.0
2023,3248,patriot,0,1,0.0
2023,3159,patriot,0,1,0.0
2023,3137,patriot,0,1,0.0
2023,3196,sec,0,1,0.0
2023,3435,sec,0,1,0.0
2023,3281,sec,0,1,0.0
2023,3120,sec,0,1,0.0
2023,3104,sec,0,1,0.0
2023,3280,sec,0,1,0.0
2023,3202,southern,0,1,0.0
2023,3359,southern,0,1,0.0
2023,3273,southern,0,1,0.0
2023,3441,southern,0,1,0.0
2023,3309,southland,0,1,0.0
2023,3322,southland,0,1,0.0
2023,3230,southland,0,1,0.0
2023,3394,southland,0,1,0.0
2023,3176,summit,0,1,0.0
2023,3442,summit,0,1,0.0
2023,3295,summit,0,1,0.0
2023,3315,summit,0,1,0.0
2023,3377,summit,0,1,0.0
2023,3419,sun_belt,0,1,0.0
2023,3375,sun_belt,0,1,0.0
2023,3418,sun_belt,0,1,0.0
2023,3204,sun_belt,0,1,0.0
2023,3157,sun_belt,0,1,0.0
2023,3407,sun_belt,0,1,0.0
2023,3105,swac,0,1,0.0
2023,3212,swac,0,1,0.0
2023,3126,swac,0,1,0.0
2023,3341,swac,0,1,0.0
2023,3410,wac,0,1,0.0
2023,3101,wac,0,1,0.0
2023,3426,wac,0,1,0.0
2023,3430,wac,0,1,0.0
2023,3365,wcc,0,1,0.0
2023,3258,wcc,0,1,0.0
2023,3362,wcc,0,1,0.0
2023,3360,wcc,0,1,0.0
2022,3195,a_sun,3,3,1.0
2022,3269,a_ten,3,3,1.0
2022,3416,aac,3,3,1.0
2022,3301,acc,3,3,1.0
2022,3107,aec,3,3,1.0
2022,3163,big_east,3,3,1.0
2022,3286,big_sky,3,3,1.0
2022,3255,big_south,3,3,1.0
2022,3234,big_ten,3,3,1.0
2022,3400,big_twelve,3,3,1.0
2022,3218,big_west,3,3,1.0
2022,3174,caa,3,3,1.0
2022,3150,cusa,3,3,1.0
2022,3237,horizon,3,3,1.0
2022,3162,ivy,1,1,1.0
2022,3343,ivy,1,1,1.0
2022,3193,maac,3,3,1.0
2022,3138,mac,3,3,1.0
2022,3224,meac,3,3,1.0
2022,3229,mvc,3,3,1.0
2022,3424,mwc,3,3,1.0
2022,3291,nec,3,3,1.0
2022,3125,ovc,2,2,1.0
2022,3390,pac_twelve,3,3,1.0
2022,3110,patriot,3,3,1.0
2022,3246,sec,4,4,1.0
2022,3273,southern,3,3,1.0
2022,3230,southland,4,4,1.0
2022,3377,summit,3,3,1.0
2022,3426,sun_belt,3,3,1.0
2022,3238,swac,3,3,1.0
2022,3372,wac,2,2,1.0
2022,3211,wcc,2,2,1.0
2022,3274,acc,3,4,0.75
2022,3231,big_ten,3,4,0.75
2022,3161,mwc,3,4,0.75
2022,3428,pac_twelve,3,4,0.75
2022,3391,a_sun,2,3,0.66666666666666663
2022,3240,a_sun,2,3,0.66666666666666663
2022,3203,a_ten,2,3,0.66666666666666663
2022,3386,a_ten,2,3,0.66666666666666663
2022,3173,a_ten,2,3,0.66666666666666663
2022,3222,aac,2,3,0.66666666666666663
2022,3378,aac,2,3,0.66666666666666663
2022,3439,acc,2,3,0.66666666666666663
2022,3263,aec,2,3,0.66666666666666663
2022,3371,big_east,2,3,0.66666666666666663
2022,3437,big_east,2,3,0.66666666666666663
2022,3225,big_sky,2,3,0.66666666666666663
2022,3294,big_sky,2,3,0.66666666666666663
2022,3319,big_sky,2,3,0.66666666666666663
2022,3421,big_south,2,3,0.66666666666666663
2022,3144,big_south,2,3,0.66666666666666663
2022,3304,big_ten,2,3,0.66666666666666663
2022,3124,big_twelve,2,3,0.66666666666666663
2022,3414,big_west,2,3,0.66666666666666663
2022,3180,caa,2,3,0.66666666666666663
2022,3256,cusa,2,3,0.66666666666666663
2022,3324,horizon,2,3,0.66666666666666663
2022,3156,horizon,2,3,0.66666666666666663
2022,3264,maac,2,3,0.66666666666666663
2022,3123,mac,2,3,0.66666666666666663
2022,3313,meac,2,3,0.66666666666666663
2022,3320,mvc,2,3,0.66666666666666663
2022,3136,nec,2,3,0.66666666666666663
2022,3160,pac_twelve,2,3,0.66666666666666663
2022,3298,patriot,2,3,0.66666666666666663
2022,3137,patriot,2,3,0.66666666666666663
2022,3104,sec,2,3,0.66666666666666663
2022,3376,sec,2,3,0.66666666666666663
2022,3202,southern,2,3,0.66666666666666663
2022,3368,southland,2,3,0.66666666666666663
2022,3355,summit,2,3,0.66666666666666663
2022,3114,sun_belt,2,3,0.66666666666666663
2022,3407,sun_belt,2,3,0.66666666666666663
2022,3106,swac,2,3,0.66666666666666663
2022,3410,wac,2,3,0.66666666666666663
2022,3258,wcc,2,3,0.66666666666666663
2022,3365,wcc,2,3,0.66666666666666663
2022,3316,a_sun,1,2,0.5
2022,3239,a_sun,1,2,0.5
2022,3184,a_sun,1,2,0.5
2022,3251,a_sun,1,2,0.5
2022,3206,a_ten,1,2,0.5
2022,3172,a_ten,1,2,0.5
2022,3200,a_ten,1,2,0.5
2022,3433,a_ten,1,2,0.5
2022,3272,aac,1,2,0.5
2022,3409,aac,1,2,0.5
2022,3374,aac,1,2,0.5
2022,3448,acc,1,2,0.5
2022,3181,acc,1,2,0.5
2022,3155,acc,1,2,0.5
2022,3199,acc,1,2,0.5
2022,3210,acc,1,2,0.5
2022,3323,acc,1,2,0.5
2022,3436,aec,1,2,0.5
2022,3312,aec,1,2,0.5
2022,3207,big_east,1,2,0.5
2022,3385,big_east,1,2,0.5
2022,3266,big_east,1,2,0.5
2022,3451,big_sky,1,2,0.5
2022,3342,big_south,1,2,0.5
2022,3219,big_south,1,2,0.5
2022,3214,big_south,1,2,0.5
2022,3205,big_south,1,2,0.5
2022,3353,big_ten,1,2,0.5
